"Through the design research experiments, the authors identified guiding design principles to help enhance people's experiences at self help centers. These include the following: (1) Convey a Mental Model through Visuals of the Process, (2) Give users self-service opportunities to accomplish tasks on their own, (3) help users for strategies for the custom situation through model to help them understand how to apply the rule of the system to themselves, and (4) Give them clear options in these given scenarios and models.",1,168,"Miso Kim,Margaret Hagan",Design for Dignity and Procedural Justice ,17,"The civil legal system exists to solve people’s problems, like divorce, eviction, bankruptcy, and child custody disputes. But this system, in particular the courts, are difficult and frustrating to navigate, especially if a person does not have a lawyer. Our study reviews how people currently experience court Self Help Centers, and identifies opportunities to enhance them. It does this through a framework of Perceived Control, that considers how to give users greater understanding, options, and behavioral control over a difficult system.

Note: This is a manuscript form of the publication. It is being shared here only as a manuscript for other scientists to consult for educational purposes, as required by Springer Press' copyright requirements. The final version is available from Springer Press, and for official citations, please see that as the original source of publication.",2017,"1 Housing ,1.2 Eviction from a home ,3 Courts & Lawyers ,3.5 Going to court and dealing with procedure,3.6 Information help resources to deal with legal issues,3.7 Legal research,3.8 Representing onself as Pro Se,4 Family,4.4 Custody & parenting plans,""4.6 Divorce, separation & annulment"",4.5 Child support,7 Access to Justice,7.2 A2J gap explanations ,8 Issue Type,8.1 Technology issues,8.2 Legal Information Issues,9 Demographics,9.2 Individual/Community Demographics,10 Solution Type,10.1 Self-Help Solutions,10.2 Non-Legal Solutions,10.6 Technology Solutions,12. Jurisdiction,12.2 United States","1, 1.2, 3, 3.5, 3.6, 3.7, 3.8, 4, 4.4, 4.6, 4.5, 7, 7.2, 8, 8.1, 8.2, 9, 9.2, 10, 10.1, 10.2, 10.6, 12, 12.2"
Process maps were one design solution in this experiment/study that were received favorably by litigants and court professionals.,1,169,"Miso Kim,Margaret Hagan",Design for Dignity and Procedural Justice ,17,"The civil legal system exists to solve people’s problems, like divorce, eviction, bankruptcy, and child custody disputes. But this system, in particular the courts, are difficult and frustrating to navigate, especially if a person does not have a lawyer. Our study reviews how people currently experience court Self Help Centers, and identifies opportunities to enhance them. It does this through a framework of Perceived Control, that considers how to give users greater understanding, options, and behavioral control over a difficult system.

Note: This is a manuscript form of the publication. It is being shared here only as a manuscript for other scientists to consult for educational purposes, as required by Springer Press' copyright requirements. The final version is available from Springer Press, and for official citations, please see that as the original source of publication.",2017,"1 Housing ,1.2 Eviction from a home ,3 Courts & Lawyers ,3.5 Going to court and dealing with procedure,3.6 Information help resources to deal with legal issues,3.7 Legal research,3.8 Representing onself as Pro Se,4 Family,4.4 Custody & parenting plans,""4.6 Divorce, separation & annulment"",4.5 Child support,7 Access to Justice,7.2 A2J gap explanations ,8 Issue Type,8.1 Technology issues,8.2 Legal Information Issues,9 Demographics,9.2 Individual/Community Demographics,10 Solution Type,10.1 Self-Help Solutions,10.2 Non-Legal Solutions,10.6 Technology Solutions,12. Jurisdiction,12.2 United States","1, 1.2, 3, 3.5, 3.6, 3.7, 3.8, 4, 4.4, 4.6, 4.5, 7, 7.2, 8, 8.1, 8.2, 9, 9.2, 10, 10.1, 10.2, 10.6, 12, 12.2"
"In forming and executing an Access to Justice commission, “legal community partners” such as the state Supreme Court and other court entities, the state bar or bar association, and civil legal aid providers and funders should be included. 
",1,170,ABA Access to Justice Expansion Project Committee,Designing and Launching a New Access to Justice Commission,18,"This document is intended for state (and equivalent jurisdiction) leaders who have begun the process of creating a new Access to Justice Commission. It focuses on the basic choices they must make in designing and launching a new Commission, through the initial kick-off. This document supplements Hallmarks of Effective Access to Justice Commissions, which is applicable to new Commissions as well as existing Commissions. Basic principles are supplemented with examples from existing Commissions.",2014,"7 Access to Justice,8 Issue Type,8.3 Legal Advice Issues,8.5 Regulatory Issues,8.6 Courts/Judge Issues,10 Solution Type,10.3 Court Practice Solutions,10.4 Legal Aid Solutions,3 Courts & Lawyers ,3.8 Representing onself as Pro Se","7, 8, 8.3, 8.5, 8.6, 10, 10.3, 10.4, 3, 3.8"
"“Successful Access to Justice Commissions are founded upon a strong partnership among the bar, the judiciary, and legal aid providers and funders. As long as the Commission’s structure provides for meaningful representation of these core legal community stakeholders, and the major stakeholders endorse it, no single model is best.”
",0,171,ABA Access to Justice Expansion Project Committee,Designing and Launching a New Access to Justice Commission,18,"This document is intended for state (and equivalent jurisdiction) leaders who have begun the process of creating a new Access to Justice Commission. It focuses on the basic choices they must make in designing and launching a new Commission, through the initial kick-off. This document supplements Hallmarks of Effective Access to Justice Commissions, which is applicable to new Commissions as well as existing Commissions. Basic principles are supplemented with examples from existing Commissions.",2014,"7 Access to Justice,8 Issue Type,8.3 Legal Advice Issues,8.5 Regulatory Issues,8.6 Courts/Judge Issues,10 Solution Type,10.3 Court Practice Solutions,10.4 Legal Aid Solutions,3 Courts & Lawyers ,3.8 Representing onself as Pro Se","7, 8, 8.3, 8.5, 8.6, 10, 10.3, 10.4, 3, 3.8"
"A successful Access to Justice Commission should have strong, active, and high-profile leadership. 
",1,172,ABA Access to Justice Expansion Project Committee,Designing and Launching a New Access to Justice Commission,18,"This document is intended for state (and equivalent jurisdiction) leaders who have begun the process of creating a new Access to Justice Commission. It focuses on the basic choices they must make in designing and launching a new Commission, through the initial kick-off. This document supplements Hallmarks of Effective Access to Justice Commissions, which is applicable to new Commissions as well as existing Commissions. Basic principles are supplemented with examples from existing Commissions.",2014,"7 Access to Justice,8 Issue Type,8.3 Legal Advice Issues,8.5 Regulatory Issues,8.6 Courts/Judge Issues,10 Solution Type,10.3 Court Practice Solutions,10.4 Legal Aid Solutions,3 Courts & Lawyers ,3.8 Representing onself as Pro Se","7, 8, 8.3, 8.5, 8.6, 10, 10.3, 10.4, 3, 3.8"
"An effective Access to Justice Commissions’ mission and scope of activities should have a primary focus on overcoming specific barriers to civil justice created by inability to afford counsel, and be broad enough to consider a full range of potential solutions.
",1,173,ABA Access to Justice Expansion Project Committee,Designing and Launching a New Access to Justice Commission,18,"This document is intended for state (and equivalent jurisdiction) leaders who have begun the process of creating a new Access to Justice Commission. It focuses on the basic choices they must make in designing and launching a new Commission, through the initial kick-off. This document supplements Hallmarks of Effective Access to Justice Commissions, which is applicable to new Commissions as well as existing Commissions. Basic principles are supplemented with examples from existing Commissions.",2014,"7 Access to Justice,8 Issue Type,8.3 Legal Advice Issues,8.5 Regulatory Issues,8.6 Courts/Judge Issues,10 Solution Type,10.3 Court Practice Solutions,10.4 Legal Aid Solutions,3 Courts & Lawyers ,3.8 Representing onself as Pro Se","7, 8, 8.3, 8.5, 8.6, 10, 10.3, 10.4, 3, 3.8"
"Access to Justice Commissions should have enough staffing in order to carry out needed responsibilities and to support the activities of the Commission and its committees.
",1,174,ABA Access to Justice Expansion Project Committee,Designing and Launching a New Access to Justice Commission,18,"This document is intended for state (and equivalent jurisdiction) leaders who have begun the process of creating a new Access to Justice Commission. It focuses on the basic choices they must make in designing and launching a new Commission, through the initial kick-off. This document supplements Hallmarks of Effective Access to Justice Commissions, which is applicable to new Commissions as well as existing Commissions. Basic principles are supplemented with examples from existing Commissions.",2014,"7 Access to Justice,8 Issue Type,8.3 Legal Advice Issues,8.5 Regulatory Issues,8.6 Courts/Judge Issues,10 Solution Type,10.3 Court Practice Solutions,10.4 Legal Aid Solutions,3 Courts & Lawyers ,3.8 Representing onself as Pro Se","7, 8, 8.3, 8.5, 8.6, 10, 10.3, 10.4, 3, 3.8"
"Successful Access to Justice Commissions should have initial agendas that balance planning and action and short-term and long-term goals.
",1,175,ABA Access to Justice Expansion Project Committee,Designing and Launching a New Access to Justice Commission,18,"This document is intended for state (and equivalent jurisdiction) leaders who have begun the process of creating a new Access to Justice Commission. It focuses on the basic choices they must make in designing and launching a new Commission, through the initial kick-off. This document supplements Hallmarks of Effective Access to Justice Commissions, which is applicable to new Commissions as well as existing Commissions. Basic principles are supplemented with examples from existing Commissions.",2014,"7 Access to Justice,8 Issue Type,8.3 Legal Advice Issues,8.5 Regulatory Issues,8.6 Courts/Judge Issues,10 Solution Type,10.3 Court Practice Solutions,10.4 Legal Aid Solutions,3 Courts & Lawyers ,3.8 Representing onself as Pro Se","7, 8, 8.3, 8.5, 8.6, 10, 10.3, 10.4, 3, 3.8"
"Alternative legal service providers (author calls them roles beyond lawyers) should be evaluated on ""appropriateness, efficacy, and sustainability."" p.1472",1,176,Rebecca L. Sandefur ,Designing the Competition: A Future of Roles beyond Lawyers? The Case of the USA,19,"Most of the civil justice problems Americans experience never receive service from an attorney. Indeed, daily around the country, thousands of people arrive at court not only without a lawyer to represent them, but also without an understanding of where to go, what to do, or what will happen while they are there. Many jurisdictions are experimenting with models for assisting unrepresented people through the use of “roles beyond lawyers,” roles staffed by people who are not fully qualified attorneys but perform some of the tasks traditionally performed only by attorneys. One interesting aspect of these developments is their source: courts and bar associations, stewards of the jurisdictional core of the legal profession, are in a sense designing their own competition as they create these new roles that nibble at the U.S. legal profession’s strong monopoly on both representation and legal advice. This project creates frameworks for evaluating the functioning and impacts of these emerging programs, with a particular focus on their potential to contribute to solving the contemporary crisis in access to justice, sometimes termed the “justice gap.” One framework identifies elements on which any such program should be evaluated, focusing on the key challenges of appropriateness, efficacy, and sustainability. The other framework identifies key choice points in program design that are likely to affect programs’ success at meeting the three key challenges.",2016,"12. Jurisdiction,12.2 United States,9 Demographics,9.1. Financial Demographics,7 Access to Justice,7.2 A2J gap explanations ,""3.2 Dealing with your lawyer: privilege, ethics, payments, etc."",7.1 A2J demographics,3 Courts & Lawyers ,9.2 Individual/Community Demographics,8 Issue Type,8.4 Legal Aid Issues,10 Solution Type,10.3 Court Practice Solutions,10.5 Pro Bono Solutions,11 Special Issues,11.4 Non-Lawyer Navigators","12, 12.2, 9, 9.1, 7, 7.2, 3.2, 7.1, 3, 9.2, 8, 8.4, 10, 10.3, 10.5, 11, 11.4"
"Paper provides a framework for evaluating ""roles beyond lawyer"" programs. p. 1474-",1,177,Rebecca L. Sandefur ,Designing the Competition: A Future of Roles beyond Lawyers? The Case of the USA,19,"Most of the civil justice problems Americans experience never receive service from an attorney. Indeed, daily around the country, thousands of people arrive at court not only without a lawyer to represent them, but also without an understanding of where to go, what to do, or what will happen while they are there. Many jurisdictions are experimenting with models for assisting unrepresented people through the use of “roles beyond lawyers,” roles staffed by people who are not fully qualified attorneys but perform some of the tasks traditionally performed only by attorneys. One interesting aspect of these developments is their source: courts and bar associations, stewards of the jurisdictional core of the legal profession, are in a sense designing their own competition as they create these new roles that nibble at the U.S. legal profession’s strong monopoly on both representation and legal advice. This project creates frameworks for evaluating the functioning and impacts of these emerging programs, with a particular focus on their potential to contribute to solving the contemporary crisis in access to justice, sometimes termed the “justice gap.” One framework identifies elements on which any such program should be evaluated, focusing on the key challenges of appropriateness, efficacy, and sustainability. The other framework identifies key choice points in program design that are likely to affect programs’ success at meeting the three key challenges.",2016,"12. Jurisdiction,12.2 United States,9 Demographics,9.1. Financial Demographics,7 Access to Justice,7.2 A2J gap explanations ,""3.2 Dealing with your lawyer: privilege, ethics, payments, etc."",7.1 A2J demographics,3 Courts & Lawyers ,9.2 Individual/Community Demographics,8 Issue Type,8.4 Legal Aid Issues,10 Solution Type,10.3 Court Practice Solutions,10.5 Pro Bono Solutions,11 Special Issues,11.4 Non-Lawyer Navigators","12, 12.2, 9, 9.1, 7, 7.2, 3.2, 7.1, 3, 9.2, 8, 8.4, 10, 10.3, 10.5, 11, 11.4"
90% of United States lawyers serve 10% of Americans.,1,178,"Kathleen Elliott Vinson,Samantha A. Moppett",Digital Pro Bono: Leveraging Technology to Provide Access to Justice,20,None Available ,2018,"3 Courts & Lawyers ,3.8 Representing onself as Pro Se,7 Access to Justice,7.1 A2J demographics,7.2 A2J gap explanations ,11 Special Issues,11.4 Non-Lawyer Navigators,10 Solution Type,10.8 Non-Lawyer/Roles Beyond Lawyers Solutions,10.5 Pro Bono Solutions,10.6 Technology Solutions,10.2 Non-Legal Solutions,3.1 Administrative agency hearings,13.8 Political Asylum","3, 3.8, 7, 7.1, 7.2, 11, 11.4, 10, 10.8, 10.5, 10.6, 10.2, 3.1, 13.8"
"A 2016 ranking by the World Justice Program ranked the United States ""94th in the world for the accessibility and affordability of civil justice.""",0,179,"Kathleen Elliott Vinson,Samantha A. Moppett",Digital Pro Bono: Leveraging Technology to Provide Access to Justice,20,None Available ,2018,"3 Courts & Lawyers ,3.8 Representing onself as Pro Se,7 Access to Justice,7.1 A2J demographics,7.2 A2J gap explanations ,11 Special Issues,11.4 Non-Lawyer Navigators,10 Solution Type,10.8 Non-Lawyer/Roles Beyond Lawyers Solutions,10.5 Pro Bono Solutions,10.6 Technology Solutions,10.2 Non-Legal Solutions,3.1 Administrative agency hearings,13.8 Political Asylum","3, 3.8, 7, 7.1, 7.2, 11, 11.4, 10, 10.8, 10.5, 10.6, 10.2, 3.1, 13.8"
"The most common civil legal issues among low-income Americans are related to family matters, employment, safety, housing, and health care.",1,180,"Kathleen Elliott Vinson,Samantha A. Moppett",Digital Pro Bono: Leveraging Technology to Provide Access to Justice,20,None Available ,2018,"3 Courts & Lawyers ,3.8 Representing onself as Pro Se,7 Access to Justice,7.1 A2J demographics,7.2 A2J gap explanations ,11 Special Issues,11.4 Non-Lawyer Navigators,10 Solution Type,10.8 Non-Lawyer/Roles Beyond Lawyers Solutions,10.5 Pro Bono Solutions,10.6 Technology Solutions,10.2 Non-Legal Solutions,3.1 Administrative agency hearings,13.8 Political Asylum","3, 3.8, 7, 7.1, 7.2, 11, 11.4, 10, 10.8, 10.5, 10.6, 10.2, 3.1, 13.8"
"70% of low-income Americans who reported that they had experienced a civil legal problem during the year stated that at a minimum, “one of the problems . . . affected them ‘very much’ or ‘severely.’""",1,181,"Kathleen Elliott Vinson,Samantha A. Moppett",Digital Pro Bono: Leveraging Technology to Provide Access to Justice,20,None Available ,2018,"3 Courts & Lawyers ,3.8 Representing onself as Pro Se,7 Access to Justice,7.1 A2J demographics,7.2 A2J gap explanations ,11 Special Issues,11.4 Non-Lawyer Navigators,10 Solution Type,10.8 Non-Lawyer/Roles Beyond Lawyers Solutions,10.5 Pro Bono Solutions,10.6 Technology Solutions,10.2 Non-Legal Solutions,3.1 Administrative agency hearings,13.8 Political Asylum","3, 3.8, 7, 7.1, 7.2, 11, 11.4, 10, 10.8, 10.5, 10.6, 10.2, 3.1, 13.8"
"The significant impact of civil legal problems on the livelihood of low-income Americans is a result of the types of issues (usually essential life issues like homelessness or health), the stress that accompanies dealing with the issue, and the threat to physical health (for example, dangerous housing).
",1,182,"Kathleen Elliott Vinson,Samantha A. Moppett",Digital Pro Bono: Leveraging Technology to Provide Access to Justice,20,None Available ,2018,"3 Courts & Lawyers ,3.8 Representing onself as Pro Se,7 Access to Justice,7.1 A2J demographics,7.2 A2J gap explanations ,11 Special Issues,11.4 Non-Lawyer Navigators,10 Solution Type,10.8 Non-Lawyer/Roles Beyond Lawyers Solutions,10.5 Pro Bono Solutions,10.6 Technology Solutions,10.2 Non-Legal Solutions,3.1 Administrative agency hearings,13.8 Political Asylum","3, 3.8, 7, 7.1, 7.2, 11, 11.4, 10, 10.8, 10.5, 10.6, 10.2, 3.1, 13.8"
Low-income Americans seeks legal help for only about 20% of their legal problems.,1,183,"Kathleen Elliott Vinson,Samantha A. Moppett",Digital Pro Bono: Leveraging Technology to Provide Access to Justice,20,None Available ,2018,"3 Courts & Lawyers ,3.8 Representing onself as Pro Se,7 Access to Justice,7.1 A2J demographics,7.2 A2J gap explanations ,11 Special Issues,11.4 Non-Lawyer Navigators,10 Solution Type,10.8 Non-Lawyer/Roles Beyond Lawyers Solutions,10.5 Pro Bono Solutions,10.6 Technology Solutions,10.2 Non-Legal Solutions,3.1 Administrative agency hearings,13.8 Political Asylum","3, 3.8, 7, 7.1, 7.2, 11, 11.4, 10, 10.8, 10.5, 10.6, 10.2, 3.1, 13.8"
The legal profession lags behind other industries in its use of technology. ,1,184,"Kathleen Elliott Vinson,Samantha A. Moppett",Digital Pro Bono: Leveraging Technology to Provide Access to Justice,20,None Available ,2018,"3 Courts & Lawyers ,3.8 Representing onself as Pro Se,7 Access to Justice,7.1 A2J demographics,7.2 A2J gap explanations ,11 Special Issues,11.4 Non-Lawyer Navigators,10 Solution Type,10.8 Non-Lawyer/Roles Beyond Lawyers Solutions,10.5 Pro Bono Solutions,10.6 Technology Solutions,10.2 Non-Legal Solutions,3.1 Administrative agency hearings,13.8 Political Asylum","3, 3.8, 7, 7.1, 7.2, 11, 11.4, 10, 10.8, 10.5, 10.6, 10.2, 3.1, 13.8"
"By adding legal technology lessons into law school curricula, and collaborating with clinics to offer more technology training, are ways to increase innovation in the legal field by working with law students and young lawyers and exposing them to service to others early on. ",1,185,"Kathleen Elliott Vinson,Samantha A. Moppett",Digital Pro Bono: Leveraging Technology to Provide Access to Justice,20,None Available ,2018,"3 Courts & Lawyers ,3.8 Representing onself as Pro Se,7 Access to Justice,7.1 A2J demographics,7.2 A2J gap explanations ,11 Special Issues,11.4 Non-Lawyer Navigators,10 Solution Type,10.8 Non-Lawyer/Roles Beyond Lawyers Solutions,10.5 Pro Bono Solutions,10.6 Technology Solutions,10.2 Non-Legal Solutions,3.1 Administrative agency hearings,13.8 Political Asylum","3, 3.8, 7, 7.1, 7.2, 11, 11.4, 10, 10.8, 10.5, 10.6, 10.2, 3.1, 13.8"
"In 2013, civil legal aid programs in Massachusetts turned away 64% of eligible low-income residents who needed legal services. Additionally there are only .88 attorneys available to every 10,000 residents under 200% of the Federal Poverty Line",1,186,"Kathleen Elliott Vinson,Samantha A. Moppett",Digital Pro Bono: Leveraging Technology to Provide Access to Justice,20,None Available ,2018,"3 Courts & Lawyers ,3.8 Representing onself as Pro Se,7 Access to Justice,7.1 A2J demographics,7.2 A2J gap explanations ,11 Special Issues,11.4 Non-Lawyer Navigators,10 Solution Type,10.8 Non-Lawyer/Roles Beyond Lawyers Solutions,10.5 Pro Bono Solutions,10.6 Technology Solutions,10.2 Non-Legal Solutions,3.1 Administrative agency hearings,13.8 Political Asylum","3, 3.8, 7, 7.1, 7.2, 11, 11.4, 10, 10.8, 10.5, 10.6, 10.2, 3.1, 13.8"
Pro se status is a label and social construct placed upon a person (who represents themself in court) by lawyers and court officials. p. 544-46.,1,187,Victor D. Quintanilla,Doing Unrepresented Status: The Social Construction and Production of pro se Persons,21,None Available ,2018,"12. Jurisdiction,12.2 United States,9 Demographics,9.1. Financial Demographics,3 Courts & Lawyers ,3.8 Representing onself as Pro Se","12, 12.2, 9, 9.1, 3, 3.8"
"This labeling can cover for other biases (racial, social, religious) or stigmas (education, etc.)",1,188,Victor D. Quintanilla,Doing Unrepresented Status: The Social Construction and Production of pro se Persons,21,None Available ,2018,"12. Jurisdiction,12.2 United States,9 Demographics,9.1. Financial Demographics,3 Courts & Lawyers ,3.8 Representing onself as Pro Se","12, 12.2, 9, 9.1, 3, 3.8"
The authors of this note are concerned that the economic fallout of the COVID-19 pandemic will put many marginalized groups farther behind in society.,1,189,United Nations Development Programme,Ensuring Access to Justice in the Context of COVID-19,22,"This note provides preliminary guidance for practitioners and policy makers on key issues to consider in ensuring access to justice in the context of the COVID-19 crisis. It is divided into three sections, Preparation, Response and Recovery. While this note is not exhaustive and there may be chronological overlap across the different phases as states face differing dimensions of the crisis – including adjusting existing or introducing new measures when second or third wave outbreaks may occur – it aims to highlight some of the critical elements to consider to enable the justice sector to respond effectively and address the short, medium, and long-term impact of the crisis. ",2020,"13 Immigration,13.3 Detention of Immigrants,13.9 Public Benefits for Immigrants,13.10 Refugees,12. Jurisdiction,12.1 Global,12.2 United States,12.3 Australia,12.4 Canada,12.5 Europe,11 Special Issues,11.1 COVID-19,10 Solution Type,10.9 Private Solutions,10.1 Self-Help Solutions,10.6 Technology Solutions,7 Access to Justice,7.1 A2J demographics,7.2 A2J gap explanations ,10.2 Non-Legal Solutions,3.7 Legal research,4 Family,4.7 Domestic violence & abuse,10.3 Court Practice Solutions,3 Courts & Lawyers ,3.6 Information help resources to deal with legal issues","13, 13.3, 13.9, 13.10, 12, 12.1, 12.2, 12.3, 12.4, 12.5, 11, 11.1, 10, 10.9, 10.1, 10.6, 7, 7.1, 7.2, 10.2, 3.7, 4, 4.7, 10.3, 3, 3.6"
The role of the judiciary during and in the aftermath of the COVID-19 pandemic is essential to serve as a check on execution actions and to provide oversight of the implementation of emergency measures by the government and ensure there is not an abuse of power. The judiciary should also aim to help those who have been affected by the pandemic and have lost certain rights gain access to remedies.,1,190,United Nations Development Programme,Ensuring Access to Justice in the Context of COVID-19,22,"This note provides preliminary guidance for practitioners and policy makers on key issues to consider in ensuring access to justice in the context of the COVID-19 crisis. It is divided into three sections, Preparation, Response and Recovery. While this note is not exhaustive and there may be chronological overlap across the different phases as states face differing dimensions of the crisis – including adjusting existing or introducing new measures when second or third wave outbreaks may occur – it aims to highlight some of the critical elements to consider to enable the justice sector to respond effectively and address the short, medium, and long-term impact of the crisis. ",2020,"13 Immigration,13.3 Detention of Immigrants,13.9 Public Benefits for Immigrants,13.10 Refugees,12. Jurisdiction,12.1 Global,12.2 United States,12.3 Australia,12.4 Canada,12.5 Europe,11 Special Issues,11.1 COVID-19,10 Solution Type,10.9 Private Solutions,10.1 Self-Help Solutions,10.6 Technology Solutions,7 Access to Justice,7.1 A2J demographics,7.2 A2J gap explanations ,10.2 Non-Legal Solutions,3.7 Legal research,4 Family,4.7 Domestic violence & abuse,10.3 Court Practice Solutions,3 Courts & Lawyers ,3.6 Information help resources to deal with legal issues","13, 13.3, 13.9, 13.10, 12, 12.1, 12.2, 12.3, 12.4, 12.5, 11, 11.1, 10, 10.9, 10.1, 10.6, 7, 7.1, 7.2, 10.2, 3.7, 4, 4.7, 10.3, 3, 3.6"
"Given its criticality, states should categorize justice services as an ‘essential service’ and take necessary measures to ""mitigate the suspension or postponement of . . . services.” ",0,191,United Nations Development Programme,Ensuring Access to Justice in the Context of COVID-19,22,"This note provides preliminary guidance for practitioners and policy makers on key issues to consider in ensuring access to justice in the context of the COVID-19 crisis. It is divided into three sections, Preparation, Response and Recovery. While this note is not exhaustive and there may be chronological overlap across the different phases as states face differing dimensions of the crisis – including adjusting existing or introducing new measures when second or third wave outbreaks may occur – it aims to highlight some of the critical elements to consider to enable the justice sector to respond effectively and address the short, medium, and long-term impact of the crisis. ",2020,"13 Immigration,13.3 Detention of Immigrants,13.9 Public Benefits for Immigrants,13.10 Refugees,12. Jurisdiction,12.1 Global,12.2 United States,12.3 Australia,12.4 Canada,12.5 Europe,11 Special Issues,11.1 COVID-19,10 Solution Type,10.9 Private Solutions,10.1 Self-Help Solutions,10.6 Technology Solutions,7 Access to Justice,7.1 A2J demographics,7.2 A2J gap explanations ,10.2 Non-Legal Solutions,3.7 Legal research,4 Family,4.7 Domestic violence & abuse,10.3 Court Practice Solutions,3 Courts & Lawyers ,3.6 Information help resources to deal with legal issues","13, 13.3, 13.9, 13.10, 12, 12.1, 12.2, 12.3, 12.4, 12.5, 11, 11.1, 10, 10.9, 10.1, 10.6, 7, 7.1, 7.2, 10.2, 3.7, 4, 4.7, 10.3, 3, 3.6"
"To create efficient responses within the court and justice systems, initiatives and measures should be prioritized in the context of limited capacities and abilities to function in situations of full or partial ‘shut down’ orders. 
",1,192,United Nations Development Programme,Ensuring Access to Justice in the Context of COVID-19,22,"This note provides preliminary guidance for practitioners and policy makers on key issues to consider in ensuring access to justice in the context of the COVID-19 crisis. It is divided into three sections, Preparation, Response and Recovery. While this note is not exhaustive and there may be chronological overlap across the different phases as states face differing dimensions of the crisis – including adjusting existing or introducing new measures when second or third wave outbreaks may occur – it aims to highlight some of the critical elements to consider to enable the justice sector to respond effectively and address the short, medium, and long-term impact of the crisis. ",2020,"13 Immigration,13.3 Detention of Immigrants,13.9 Public Benefits for Immigrants,13.10 Refugees,12. Jurisdiction,12.1 Global,12.2 United States,12.3 Australia,12.4 Canada,12.5 Europe,11 Special Issues,11.1 COVID-19,10 Solution Type,10.9 Private Solutions,10.1 Self-Help Solutions,10.6 Technology Solutions,7 Access to Justice,7.1 A2J demographics,7.2 A2J gap explanations ,10.2 Non-Legal Solutions,3.7 Legal research,4 Family,4.7 Domestic violence & abuse,10.3 Court Practice Solutions,3 Courts & Lawyers ,3.6 Information help resources to deal with legal issues","13, 13.3, 13.9, 13.10, 12, 12.1, 12.2, 12.3, 12.4, 12.5, 11, 11.1, 10, 10.9, 10.1, 10.6, 7, 7.1, 7.2, 10.2, 3.7, 4, 4.7, 10.3, 3, 3.6"
"The COVID-19 context provides an opportunity for the justice sector to examine ways in which the judicial system can be improved, even after the pandemic ends, through improvements to technology and the digitization of records.",1,193,United Nations Development Programme,Ensuring Access to Justice in the Context of COVID-19,22,"This note provides preliminary guidance for practitioners and policy makers on key issues to consider in ensuring access to justice in the context of the COVID-19 crisis. It is divided into three sections, Preparation, Response and Recovery. While this note is not exhaustive and there may be chronological overlap across the different phases as states face differing dimensions of the crisis – including adjusting existing or introducing new measures when second or third wave outbreaks may occur – it aims to highlight some of the critical elements to consider to enable the justice sector to respond effectively and address the short, medium, and long-term impact of the crisis. ",2020,"13 Immigration,13.3 Detention of Immigrants,13.9 Public Benefits for Immigrants,13.10 Refugees,12. Jurisdiction,12.1 Global,12.2 United States,12.3 Australia,12.4 Canada,12.5 Europe,11 Special Issues,11.1 COVID-19,10 Solution Type,10.9 Private Solutions,10.1 Self-Help Solutions,10.6 Technology Solutions,7 Access to Justice,7.1 A2J demographics,7.2 A2J gap explanations ,10.2 Non-Legal Solutions,3.7 Legal research,4 Family,4.7 Domestic violence & abuse,10.3 Court Practice Solutions,3 Courts & Lawyers ,3.6 Information help resources to deal with legal issues","13, 13.3, 13.9, 13.10, 12, 12.1, 12.2, 12.3, 12.4, 12.5, 11, 11.1, 10, 10.9, 10.1, 10.6, 7, 7.1, 7.2, 10.2, 3.7, 4, 4.7, 10.3, 3, 3.6"
“Advocacy and information campaigns related to the COVID-19 pandemic need to be developed in accessible languages and formats and disseminated through traditional and social mediums to target populations at risk and in need of protection.”,0,194,United Nations Development Programme,Ensuring Access to Justice in the Context of COVID-19,22,"This note provides preliminary guidance for practitioners and policy makers on key issues to consider in ensuring access to justice in the context of the COVID-19 crisis. It is divided into three sections, Preparation, Response and Recovery. While this note is not exhaustive and there may be chronological overlap across the different phases as states face differing dimensions of the crisis – including adjusting existing or introducing new measures when second or third wave outbreaks may occur – it aims to highlight some of the critical elements to consider to enable the justice sector to respond effectively and address the short, medium, and long-term impact of the crisis. ",2020,"13 Immigration,13.3 Detention of Immigrants,13.9 Public Benefits for Immigrants,13.10 Refugees,12. Jurisdiction,12.1 Global,12.2 United States,12.3 Australia,12.4 Canada,12.5 Europe,11 Special Issues,11.1 COVID-19,10 Solution Type,10.9 Private Solutions,10.1 Self-Help Solutions,10.6 Technology Solutions,7 Access to Justice,7.1 A2J demographics,7.2 A2J gap explanations ,10.2 Non-Legal Solutions,3.7 Legal research,4 Family,4.7 Domestic violence & abuse,10.3 Court Practice Solutions,3 Courts & Lawyers ,3.6 Information help resources to deal with legal issues","13, 13.3, 13.9, 13.10, 12, 12.1, 12.2, 12.3, 12.4, 12.5, 11, 11.1, 10, 10.9, 10.1, 10.6, 7, 7.1, 7.2, 10.2, 3.7, 4, 4.7, 10.3, 3, 3.6"
